,team,player,bday,tour,start,end,startelo32,startelo64,endelo32,endelo64
0,Evil Geniuses,Arteezy,1996-07-01,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1181.8025299861438,1319.107765631736,1195.010306476049,1329.0101239117082
1,Evil Geniuses,SumaiL,1999-02-13,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1181.8025299861438,1319.107765631736,1195.010306476049,1329.0101239117082
2,Evil Geniuses,UNiVeRsE,1989-10-11,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1181.8025299861438,1319.107765631736,1195.010306476049,1329.0101239117082
3,Evil Geniuses,Fear,1988-02-19,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1181.8025299861438,1319.107765631736,1195.010306476049,1329.0101239117082
4,Evil Geniuses,Ppd,1991-11-02,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1181.8025299861438,1319.107765631736,1195.010306476049,1329.0101239117082
5,Team Secret,W33,1995-03-06,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
6,Team Secret,MiSeRy,1991-07-14,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
7,Team Secret,Pieliedie,N/A,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
8,Team Secret,Puppey,1990-03-06,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
9,Team Liquid,MATUMBAMAN,1995-03-03,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
10,Team Liquid,MinD ContRoL,1995-01-20,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
11,Team Liquid,JerAx,1992-05-07,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
12,Team Liquid,KuroKy,1992-10-28,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
13,Natus Vincere,Ditya Ra,1995-03-26,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1038.441043045917,1106.1876417119302,1050.0924203057793,1135.1929979549323
14,Natus Vincere,Dendi,1989-12-30,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1038.441043045917,1106.1876417119302,1050.0924203057793,1135.1929979549323
15,Natus Vincere,Ax.Mo,N/A,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1038.441043045917,1106.1876417119302,1050.0924203057793,1135.1929979549323
16,Natus Vincere,SoNNeikO,1997-05-16,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1038.441043045917,1106.1876417119302,1050.0924203057793,1135.1929979549323
17,Natus Vincere,Artstyle,1989-04-20,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1038.441043045917,1106.1876417119302,1050.0924203057793,1135.1929979549323
18,Vega Squadron,Mag~,1990-05-10,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1047.459508541468,1086.4439439603848,1055.7124708853967,1114.0759626307447
19,Vega Squadron,Solo,1990-08-07,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1047.459508541468,1086.4439439603848,1055.7124708853967,1114.0759626307447
20,Vega Squadron,CemaTheSlayeR,1994-03-09,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1047.459508541468,1086.4439439603848,1055.7124708853967,1114.0759626307447
21,Alliance,Loda,1988-03-19,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1098.512047528054,1194.0919575115324,1200.5841667582358,1377.8586042413035
22,Alliance,S4,1992-04-01,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1098.512047528054,1194.0919575115324,1200.5841667582358,1377.8586042413035
23,Alliance,AdmiralBulldog,1990-12-19,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1098.512047528054,1194.0919575115324,1200.5841667582358,1377.8586042413035
24,Alliance,EGM,1991-06-04,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1098.512047528054,1194.0919575115324,1200.5841667582358,1377.8586042413035
25,Alliance,Akke,1988-05-26,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1098.512047528054,1194.0919575115324,1200.5841667582358,1377.8586042413035
26,Virtus.pro,Silent,1992-12-03,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1208.9007604836374,1303.7956433120853,1167.3228160909273,1222.712121683689
27,Virtus.pro,G,1992-04-16,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1208.9007604836374,1303.7956433120853,1167.3228160909273,1222.712121683689
28,Virtus.pro,DkPhobos,1989-08-27,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1208.9007604836374,1303.7956433120853,1167.3228160909273,1222.712121683689
29,Virtus.pro,Lil,1995-12-24,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1208.9007604836374,1303.7956433120853,1167.3228160909273,1222.712121683689
30,Virtus.pro,Fng,1995-09-24,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1208.9007604836374,1303.7956433120853,1167.3228160909273,1222.712121683689
31,Team Spirit,RAMZES666,1999-04-25,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
32,Team Spirit,Iceberg,1997-04-13,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
33,Team Spirit,AfterLife,1997-03-13,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
34,Team Spirit,Goblak,1988-12-04,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
35,Team Spirit,ALWAYSWANNAFLY,1991-03-06,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1150.7320426604222,1242.0483431311936,1028.3400786949007,1046.6060001500714
36,LGD Gaming,Sylar,1993-12-20,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
37,LGD Gaming,Maybe,1995-12-16,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
38,LGD Gaming,ROtK,1992-03-13,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
39,LGD Gaming,MMY,1989-09-10,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
40,Wings Gaming,BLink,1992-07-31,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
41,Wings Gaming,Faith bian,1998-03-21,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
42,Wings Gaming,Shadow (player),1997-03-21,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
43,Wings Gaming,Iceice,1995-08-06,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
44,CompLexity Gaming,Chessie,1992-12-26,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
45,CompLexity Gaming,Limmp,1995-05-31,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
46,CompLexity Gaming,Zfreek,N/A,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
47,CompLexity Gaming,Handsken,1994-04-24,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,918.3473419252922,912.7631109022013,1103.6681445354166,1195.3129418081471
48,Fnatic,Mushi,1990-11-27,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1038.441043045917,1106.1876417119302,1050.0924203057793,1135.1929979549323
49,Fnatic,Ohaiyo,1993-03-31,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1038.441043045917,1106.1876417119302,1050.0924203057793,1135.1929979549323
50,Fnatic,DJ,1994-11-06,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1038.441043045917,1106.1876417119302,1050.0924203057793,1135.1929979549323
51,Fnatic,Net (player),1991-10-13,SL i-League StarSeries Season 1,2016-01-13,2016-01-17,1038.441043045917,1106.1876417119302,1050.0924203057793,1135.1929979549323
52,LGD Gaming,Sylar,1993-12-20,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,1026.796930403082,1033.7229830813078
53,LGD Gaming,Maybe,1995-12-16,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,1026.796930403082,1033.7229830813078
54,LGD Gaming,ROtK,1992-03-13,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,1026.796930403082,1033.7229830813078
55,CDEC Gaming,Agressif,1991-11-11,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
56,CDEC Gaming,Shiki,1992-10-07,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
57,CDEC Gaming,Xz,1992-10-18,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
58,CDEC Gaming,Q,1993-04-18,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
59,CDEC Gaming,Garder,1989-04-17,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
60,Invictus Gaming,Rabbit,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,1026.796930403082,1033.7229830813078
61,Invictus Gaming,Ferrari 430,1990-02-14,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,1026.796930403082,1033.7229830813078
62,Invictus Gaming,Luo,1990-10-25,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,1026.796930403082,1033.7229830813078
63,Invictus Gaming,XDD,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,1026.796930403082,1033.7229830813078
64,Newbee,Hao,1990-07-28,World Cyber Arena 2015,2015-12-17,2015-12-20,993.2615238705839,973.2619765657959,993.3991955859241,973.8082528277124
65,Newbee,Mu,1989-12-24,World Cyber Arena 2015,2015-12-17,2015-12-20,993.2615238705839,973.2619765657959,993.3991955859241,973.8082528277124
66,Newbee,ChuaN,1991-07-28,World Cyber Arena 2015,2015-12-17,2015-12-20,993.2615238705839,973.2619765657959,993.3991955859241,973.8082528277124
67,Newbee,Le,1993-08-08,World Cyber Arena 2015,2015-12-17,2015-12-20,993.2615238705839,973.2619765657959,993.3991955859241,973.8082528277124
68,Fnatic,ADTR,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1074.0970305592607,1134.7892766212667,992.3065683710676,995.8817441655189
69,Fnatic,Mushi,1990-11-27,World Cyber Arena 2015,2015-12-17,2015-12-20,1074.0970305592607,1134.7892766212667,992.3065683710676,995.8817441655189
70,Fnatic,Ohaiyo,1993-03-31,World Cyber Arena 2015,2015-12-17,2015-12-20,1074.0970305592607,1134.7892766212667,992.3065683710676,995.8817441655189
71,Fnatic,DJ,1994-11-06,World Cyber Arena 2015,2015-12-17,2015-12-20,1074.0970305592607,1134.7892766212667,992.3065683710676,995.8817441655189
72,Fnatic,Net (player),1991-10-13,World Cyber Arena 2015,2015-12-17,2015-12-20,1074.0970305592607,1134.7892766212667,992.3065683710676,995.8817441655189
73,Team Secret,EternaLEnVy,1991-07-02,World Cyber Arena 2015,2015-12-17,2015-12-20,1082.041182149699,1062.693065224985,985.5647595712526,973.3839506504933
74,Team Secret,W33,1995-03-06,World Cyber Arena 2015,2015-12-17,2015-12-20,1082.041182149699,1062.693065224985,985.5647595712526,973.3839506504933
75,Team Secret,MiSeRy,1991-07-14,World Cyber Arena 2015,2015-12-17,2015-12-20,1082.041182149699,1062.693065224985,985.5647595712526,973.3839506504933
76,Team Secret,Puppey,1990-03-06,World Cyber Arena 2015,2015-12-17,2015-12-20,1082.041182149699,1062.693065224985,985.5647595712526,973.3839506504933
77,Team Secret,Pieliedie,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1082.041182149699,1062.693065224985,985.5647595712526,973.3839506504933
78,Team Empire,XBOCT,1990-12-29,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
79,Team Empire,Resolut1on,1996-09-02,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
80,Team Empire,Funn1k,1992-11-16,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
81,Team Empire,ALOHADANCE,1997-09-15,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
82,Team Empire,NoFear,1993-07-03,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
83,MVP Phoenix,MP,1994-04-16,World Cyber Arena 2015,2015-12-17,2015-12-20,1013.1280790422467,1043.9404057457282,1012.8598633320245,1043.0426729474552
84,MVP Phoenix,QO,1993-09-22,World Cyber Arena 2015,2015-12-17,2015-12-20,1013.1280790422467,1043.9404057457282,1012.8598633320245,1043.0426729474552
85,MVP Phoenix,Forev,1991-11-18,World Cyber Arena 2015,2015-12-17,2015-12-20,1013.1280790422467,1043.9404057457282,1012.8598633320245,1043.0426729474552
86,MVP Phoenix,Febby,1993-02-19,World Cyber Arena 2015,2015-12-17,2015-12-20,1013.1280790422467,1043.9404057457282,1012.8598633320245,1043.0426729474552
87,MVP Phoenix,DuBu,1993-07-12,World Cyber Arena 2015,2015-12-17,2015-12-20,1013.1280790422467,1043.9404057457282,1012.8598633320245,1043.0426729474552
88,TNC Gaming,Teehee,1995-11-20,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
89,TNC Gaming,Sam H,1994-12-12,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
90,TNC Gaming,Eyyou,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
91,TNC Gaming,XLucky,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
92,Wings Gaming,BLink,1992-07-31,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
93,Wings Gaming,Faith bian,1998-03-21,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
94,Wings Gaming,Shadow (player),1997-03-21,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
95,Wings Gaming,Y`,1998-08-08,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
96,Wings Gaming,Iceice,1995-08-06,World Cyber Arena 2015,2015-12-17,2015-12-20,1131.6137097436717,1179.0236162657689,996.4642782723073,984.0657111513339
97,Team Leviathan,JaH,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
98,Team Leviathan,Shiibbyy,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
99,Team Leviathan,Jenkins,1995-10-20,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
100,Team Leviathan,Newsham,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
101,Team Leviathan,FlyingZebra,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,985.5647595712526,973.3839506504933
102,Alliance,Loda,1988-03-19,World Cyber Arena 2015,2015-12-17,2015-12-20,1047.8985368673568,1101.1620782514178,1135.1504588211078,1279.6321266402992
103,Alliance,S4,1992-04-01,World Cyber Arena 2015,2015-12-17,2015-12-20,1047.8985368673568,1101.1620782514178,1135.1504588211078,1279.6321266402992
104,Alliance,AdmiralBulldog,1990-12-19,World Cyber Arena 2015,2015-12-17,2015-12-20,1047.8985368673568,1101.1620782514178,1135.1504588211078,1279.6321266402992
105,Alliance,EGM,1991-06-04,World Cyber Arena 2015,2015-12-17,2015-12-20,1047.8985368673568,1101.1620782514178,1135.1504588211078,1279.6321266402992
106,Alliance,Akke,1988-05-26,World Cyber Arena 2015,2015-12-17,2015-12-20,1047.8985368673568,1101.1620782514178,1135.1504588211078,1279.6321266402992
107,Execration,Nando,1996-10-31,World Cyber Arena 2015,2015-12-17,2015-12-20,973.987048134512,943.3012692126723,974.5185106841451,944.4596633918882
108,Execration,BYB,1993-06-10,World Cyber Arena 2015,2015-12-17,2015-12-20,973.987048134512,943.3012692126723,974.5185106841451,944.4596633918882
109,Execration,Kim0,1991-10-24,World Cyber Arena 2015,2015-12-17,2015-12-20,973.987048134512,943.3012692126723,974.5185106841451,944.4596633918882
110,Execration,RR,1994-11-08,World Cyber Arena 2015,2015-12-17,2015-12-20,973.987048134512,943.3012692126723,974.5185106841451,944.4596633918882
111,Team Liquid,MATUMBAMAN,1995-03-03,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,913.0159329662333,852.7279841481804
112,Team Liquid,MinD ContRoL,1995-01-20,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,913.0159329662333,852.7279841481804
113,Team Liquid,JerAx,1992-05-07,World Cyber Arena 2015,2015-12-17,2015-12-20,1174.5274262902542,1272.8534896599892,913.0159329662333,852.7279841481804
114,Digital Chaos,Arteezy,1996-07-01,World Cyber Arena 2015,2015-12-17,2015-12-20,1022.4584644184549,1044.2155862216973,1021.9996224991526,1043.3122312964886
115,Digital Chaos,TC,1992-04-04,World Cyber Arena 2015,2015-12-17,2015-12-20,1022.4584644184549,1044.2155862216973,1021.9996224991526,1043.3122312964886
116,Digital Chaos,BuLba,1991-07-10,World Cyber Arena 2015,2015-12-17,2015-12-20,1022.4584644184549,1044.2155862216973,1021.9996224991526,1043.3122312964886
117,Digital Chaos,Aui 2000,1992-10-02,World Cyber Arena 2015,2015-12-17,2015-12-20,1022.4584644184549,1044.2155862216973,1021.9996224991526,1043.3122312964886
118,Digital Chaos,1437,N/A,World Cyber Arena 2015,2015-12-17,2015-12-20,1022.4584644184549,1044.2155862216973,1021.9996224991526,1043.3122312964886
119,Evil Geniuses,Arteezy,1996-07-01,The Summit 4,2015-12-09,2015-12-13,1138.8194759871628,1233.79864347537,1147.9112006547084,1235.5342594924964
120,Evil Geniuses,Fear,1988-02-19,The Summit 4,2015-12-09,2015-12-13,1138.8194759871628,1233.79864347537,1147.9112006547084,1235.5342594924964
121,Evil Geniuses,Ppd,1991-11-02,The Summit 4,2015-12-09,2015-12-13,1138.8194759871628,1233.79864347537,1147.9112006547084,1235.5342594924964
122,Team Liquid,MATUMBAMAN,1995-03-03,The Summit 4,2015-12-09,2015-12-13,906.1766896479382,841.1485169568456,1124.7745783096625,1203.3340340616528
123,Team Liquid,MinD ContRoL,1995-01-20,The Summit 4,2015-12-09,2015-12-13,906.1766896479382,841.1485169568456,1124.7745783096625,1203.3340340616528
124,Team Liquid,JerAx,1992-05-07,The Summit 4,2015-12-09,2015-12-13,906.1766896479382,841.1485169568456,1124.7745783096625,1203.3340340616528
125,Team Liquid,KuroKy,1992-10-28,The Summit 4,2015-12-09,2015-12-13,906.1766896479382,841.1485169568456,1124.7745783096625,1203.3340340616528
126,OG,Miracle-,1997-06-20,The Summit 4,2015-12-09,2015-12-13,1196.2820923817587,1222.0006998063172,1149.1804884815583,1165.06706308016
127,OG,MoonMeander,1992-01-28,The Summit 4,2015-12-09,2015-12-13,1196.2820923817587,1222.0006998063172,1149.1804884815583,1165.06706308016
128,OG,Cr1t-,1996-07-13,The Summit 4,2015-12-09,2015-12-13,1196.2820923817587,1222.0006998063172,1149.1804884815583,1165.06706308016
129,OG,Fly,1993-03-09,The Summit 4,2015-12-09,2015-12-13,1196.2820923817587,1222.0006998063172,1149.1804884815583,1165.06706308016
130,Mineski,Jeyo,1993-04-19,The Summit 4,2015-12-09,2015-12-13,979.4526593069841,953.2093108401151,961.9365173103059,928.8450337333652
131,Mineski,Kuku,1996-09-21,The Summit 4,2015-12-09,2015-12-13,979.4526593069841,953.2093108401151,961.9365173103059,928.8450337333652
132,Mineski,RyOyr,1992-10-03,The Summit 4,2015-12-09,2015-12-13,979.4526593069841,953.2093108401151,961.9365173103059,928.8450337333652
133,Mineski,JessieVash,1990-02-21,The Summit 4,2015-12-09,2015-12-13,979.4526593069841,953.2093108401151,961.9365173103059,928.8450337333652
134,Mineski,Julz,1992-12-21,The Summit 4,2015-12-09,2015-12-13,979.4526593069841,953.2093108401151,961.9365173103059,928.8450337333652
135,Vici Gaming,BurNIng,1988-04-02,The Summit 4,2015-12-09,2015-12-13,1071.0340416696388,1092.4540997882007,1088.0271318420548,1110.044450589336
136,Vici Gaming,Super,1993-01-04,The Summit 4,2015-12-09,2015-12-13,1071.0340416696388,1092.4540997882007,1088.0271318420548,1110.044450589336
137,Vici Gaming,Iceiceice,1990-06-17,The Summit 4,2015-12-09,2015-12-13,1071.0340416696388,1092.4540997882007,1088.0271318420548,1110.044450589336
138,Vici Gaming,Fy,1995-02-12,The Summit 4,2015-12-09,2015-12-13,1071.0340416696388,1092.4540997882007,1088.0271318420548,1110.044450589336
139,Vici Gaming,Fenrir,1989-01-18,The Summit 4,2015-12-09,2015-12-13,1071.0340416696388,1092.4540997882007,1088.0271318420548,1110.044450589336
140,EHOME,Cty,1994-12-16,The Summit 4,2015-12-09,2015-12-13,1197.0469786389303,1320.9126906501751,1159.8057761747261,1224.2049362628281
141,EHOME,Old chicken,1993-05-26,The Summit 4,2015-12-09,2015-12-13,1197.0469786389303,1320.9126906501751,1159.8057761747261,1224.2049362628281
142,EHOME,ELeVeN,1995-12-07,The Summit 4,2015-12-09,2015-12-13,1197.0469786389303,1320.9126906501751,1159.8057761747261,1224.2049362628281
143,EHOME,LaNm,1989-12-25,The Summit 4,2015-12-09,2015-12-13,1197.0469786389303,1320.9126906501751,1159.8057761747261,1224.2049362628281
144,EHOME,Kaka,1992-11-07,The Summit 4,2015-12-09,2015-12-13,1197.0469786389303,1320.9126906501751,1159.8057761747261,1224.2049362628281
145,Digital Chaos,TC,1992-04-04,The Summit 4,2015-12-09,2015-12-13,1057.3805244713085,1070.9441220632532,1049.8796586732874,1092.2992858367159
146,Digital Chaos,YawaR,N/A,The Summit 4,2015-12-09,2015-12-13,1057.3805244713085,1070.9441220632532,1049.8796586732874,1092.2992858367159
147,Digital Chaos,BuLba,1991-07-10,The Summit 4,2015-12-09,2015-12-13,1057.3805244713085,1070.9441220632532,1049.8796586732874,1092.2992858367159
148,Digital Chaos,Aui 2000,1992-10-02,The Summit 4,2015-12-09,2015-12-13,1057.3805244713085,1070.9441220632532,1049.8796586732874,1092.2992858367159
149,Digital Chaos,1437,N/A,The Summit 4,2015-12-09,2015-12-13,1057.3805244713085,1070.9441220632532,1049.8796586732874,1092.2992858367159
150,Virtus.pro,Silent,1992-12-03,The Summit 4,2015-12-09,2015-12-13,1153.5289079536585,1223.2522470131235,1266.284148779672,1449.096444246174
151,Virtus.pro,G,1992-04-16,The Summit 4,2015-12-09,2015-12-13,1153.5289079536585,1223.2522470131235,1266.284148779672,1449.096444246174
152,Virtus.pro,DkPhobos,1989-08-27,The Summit 4,2015-12-09,2015-12-13,1153.5289079536585,1223.2522470131235,1266.284148779672,1449.096444246174
153,Virtus.pro,Lil,1995-12-24,The Summit 4,2015-12-09,2015-12-13,1153.5289079536585,1223.2522470131235,1266.284148779672,1449.096444246174
154,Virtus.pro,Fng,1995-09-24,The Summit 4,2015-12-09,2015-12-13,1153.5289079536585,1223.2522470131235,1266.284148779672,1449.096444246174
155,Team Empire,XBOCT,1990-12-29,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1064.6922143803968,1134.4818892077897,1166.843842669466,1306.517408435814
156,Team Empire,Resolut1on,1996-09-02,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1064.6922143803968,1134.4818892077897,1166.843842669466,1306.517408435814
157,Team Empire,Funn1k,1992-11-16,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1064.6922143803968,1134.4818892077897,1166.843842669466,1306.517408435814
158,Team Empire,ALOHADANCE,1997-09-15,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1064.6922143803968,1134.4818892077897,1166.843842669466,1306.517408435814
159,Team Empire,NoFear,1993-07-03,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1064.6922143803968,1134.4818892077897,1166.843842669466,1306.517408435814
160,Vega Squadron,Mag~,1990-05-10,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1020.9432580876711,1033.5244254453992,1052.8686288375734,1083.6605360146295
161,Vega Squadron,Solo,1990-08-07,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1020.9432580876711,1033.5244254453992,1052.8686288375734,1083.6605360146295
162,Vega Squadron,CemaTheSlayeR,1994-03-09,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1020.9432580876711,1033.5244254453992,1052.8686288375734,1083.6605360146295
163,CompLexity,Pingvincek,N/A,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1096.0532488707263,1211.2404800281654,1006.8595553822272,1003.6245770506808
164,CompLexity,Limmp,1995-05-31,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1096.0532488707263,1211.2404800281654,1006.8595553822272,1003.6245770506808
165,CompLexity,Zfreek,N/A,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1096.0532488707263,1211.2404800281654,1006.8595553822272,1003.6245770506808
166,CompLexity,Handsken,1994-04-24,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,1096.0532488707263,1211.2404800281654,1006.8595553822272,1003.6245770506808
167,4 Clover &amp; Lepricon,Pajkatt,1992-09-19,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,N/A,N/A,N/A,N/A
168,4 Clover &amp; Lepricon,Niqua,N/A,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,N/A,N/A,N/A,N/A
169,4 Clover &amp; Lepricon,SexyBamboe,1992-01-20,Game Show Global eSports Cup Season 1,2015-11-30,2015-12-06,N/A,N/A,N/A,N/A
