,team,player,bday,tour,start,end,startelo32,startelo64,endelo32,endelo64
0,Natus Vincere,XBOCT,1990-12-29,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1169.1996854479225,1243.9635906421618,1059.4402340973174,1091.9886869400368
1,Natus Vincere,Dendi,1989-12-30,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1169.1996854479225,1243.9635906421618,1059.4402340973174,1091.9886869400368
2,Natus Vincere,Funn1k,1992-11-16,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1169.1996854479225,1243.9635906421618,1059.4402340973174,1091.9886869400368
3,Natus Vincere,Puppey,1990-03-06,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1169.1996854479225,1243.9635906421618,1059.4402340973174,1091.9886869400368
4,Alliance,Loda,1988-03-19,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1192.7857055584634,1265.6645454229035,1204.5176200256508,1316.71304561028
5,Alliance,S4,1992-04-01,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1192.7857055584634,1265.6645454229035,1204.5176200256508,1316.71304561028
6,Alliance,AdmiralBulldog,1990-12-19,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1192.7857055584634,1265.6645454229035,1204.5176200256508,1316.71304561028
7,Alliance,EGM,1991-06-04,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1192.7857055584634,1265.6645454229035,1204.5176200256508,1316.71304561028
8,Alliance,Akke,1988-05-26,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1192.7857055584634,1265.6645454229035,1204.5176200256508,1316.71304561028
9,Team Liquid,TC,1992-04-04,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1049.9327279028787,1046.0739210427648,1095.2268509281782,1136.0913260530476
10,Team Liquid,Qojqva,N/A,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1049.9327279028787,1046.0739210427648,1095.2268509281782,1136.0913260530476
11,Team Liquid,BuLba,1991-07-10,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1049.9327279028787,1046.0739210427648,1095.2268509281782,1136.0913260530476
12,Team Liquid,DeMoN,1990-07-08,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1049.9327279028787,1046.0739210427648,1095.2268509281782,1136.0913260530476
13,Team Liquid,Waytosexy,1993-12-08,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1049.9327279028787,1046.0739210427648,1095.2268509281782,1136.0913260530476
14,Virtus.pro,Illidan,1991-08-13,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,995.9935306364862,988.0863835568808,1052.7854029338635,1132.2050252155907
15,Virtus.pro,G,1992-04-16,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,995.9935306364862,988.0863835568808,1052.7854029338635,1132.2050252155907
16,Virtus.pro,ARS-ART,1988-08-12,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,995.9935306364862,988.0863835568808,1052.7854029338635,1132.2050252155907
17,Virtus.pro,NS,1988-09-24,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,995.9935306364862,988.0863835568808,1052.7854029338635,1132.2050252155907
18,Virtus.pro,JotM,1993-02-26,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,995.9935306364862,988.0863835568808,1052.7854029338635,1132.2050252155907
19,Fnatic,Excalibur,1997-08-21,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1169.1996854479225,1243.9635906421618,1059.4402340973174,1091.9886869400368
20,Fnatic,H4nn1,N/A,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1169.1996854479225,1243.9635906421618,1059.4402340973174,1091.9886869400368
21,Fnatic,Trixi,1989-12-28,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1169.1996854479225,1243.9635906421618,1059.4402340973174,1091.9886869400368
22,Fnatic,Fly,1993-03-09,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1169.1996854479225,1243.9635906421618,1059.4402340973174,1091.9886869400368
23,Evil Geniuses,Mason,1991-11-02,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1084.6250885237946,1179.4778100187796,1238.786926676553,1329.3819364268695
24,Evil Geniuses,Arteezy,1996-07-01,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1084.6250885237946,1179.4778100187796,1238.786926676553,1329.3819364268695
25,Evil Geniuses,Zai,1997-08-05,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1084.6250885237946,1179.4778100187796,1238.786926676553,1329.3819364268695
26,Evil Geniuses,Ppd,1991-11-02,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1084.6250885237946,1179.4778100187796,1238.786926676553,1329.3819364268695
27,Team Empire,Silent,1992-12-03,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1049.9327279028787,1046.0739210427648,1095.2268509281782,1136.0913260530476
28,Team Empire,Resolut1on,1996-09-02,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1049.9327279028787,1046.0739210427648,1095.2268509281782,1136.0913260530476
29,Team Empire,Mag~,1990-05-10,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1049.9327279028787,1046.0739210427648,1095.2268509281782,1136.0913260530476
30,Team Empire,ALWAYSWANNAFLY,1991-03-06,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1049.9327279028787,1046.0739210427648,1095.2268509281782,1136.0913260530476
31,Team Empire,VANSKOR,1995-01-20,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1049.9327279028787,1046.0739210427648,1095.2268509281782,1136.0913260530476
32,Meet Your Makers,Unicornxoxo,N/A,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,N/A,N/A,1002.4698412705134,983.0964595832473
33,Meet Your Makers,Link,1992-04-19,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,N/A,N/A,1002.4698412705134,983.0964595832473
34,Meet Your Makers,Ace,1994-01-19,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,N/A,N/A,1002.4698412705134,983.0964595832473
35,Meet Your Makers,Ryze,1989-02-20,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,N/A,N/A,1002.4698412705134,983.0964595832473
36,Cloud9,SingSing,1991-06-19,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1074.9397220519181,1117.1921286726608,1167.3824408777957,1313.509297436832
37,Cloud9,BOne7,1991-02-20,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1074.9397220519181,1117.1921286726608,1167.3824408777957,1313.509297436832
38,Cloud9,Aui 2000,1992-10-02,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1074.9397220519181,1117.1921286726608,1167.3824408777957,1313.509297436832
39,Cloud9,Pieliedie,N/A,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1074.9397220519181,1117.1921286726608,1167.3824408777957,1313.509297436832
40,RoX,Solo,1990-08-07,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,N/A,N/A,N/A,N/A
41,RoX,Sedoy,1992-06-08,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,N/A,N/A,N/A,N/A
42,RoX,Yol,1999-05-13,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,N/A,N/A,N/A,N/A
43,RoX,Goblak,1988-12-04,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,N/A,N/A,N/A,N/A
44,Sigma.int,PARIS,1992-08-19,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1000.2234577822741,1030.5487323602406,1052.0514925577654,1094.6697297881917
45,Sigma.int,MiGGel,1987-12-16,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1000.2234577822741,1030.5487323602406,1052.0514925577654,1094.6697297881917
46,Sigma.int,7ckngMad,1992-05-11,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1000.2234577822741,1030.5487323602406,1052.0514925577654,1094.6697297881917
47,Sigma.int,PaS,1992-10-25,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,1000.2234577822741,1030.5487323602406,1052.0514925577654,1094.6697297881917
48,Mousesports,Pajkatt,1992-09-19,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,977.6927342738104,1000.5710985114367,1059.036747021666,1077.9843396421666
49,Mousesports,MSS,N/A,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,977.6927342738104,1000.5710985114367,1059.036747021666,1077.9843396421666
50,Mousesports,PaS,1992-10-25,ASUS ROG DreamLeague Season 1,2014-03-03,2014-06-16,977.6927342738104,1000.5710985114367,1059.036747021666,1077.9843396421666
51,Team DK,BurNIng,1988-04-02,The Summit 1,2014-06-05,2014-06-08,1235.542360191351,1357.4765365556798,1100.6156727557666,1143.7926403486679
52,Team DK,Mushi,1990-11-27,The Summit 1,2014-06-05,2014-06-08,1235.542360191351,1357.4765365556798,1100.6156727557666,1143.7926403486679
53,Team DK,Iceiceice,1990-06-17,The Summit 1,2014-06-05,2014-06-08,1235.542360191351,1357.4765365556798,1100.6156727557666,1143.7926403486679
54,Team DK,LaNm,1989-12-25,The Summit 1,2014-06-05,2014-06-08,1235.542360191351,1357.4765365556798,1100.6156727557666,1143.7926403486679
55,Natus Vincere,XBOCT,1990-12-29,The Summit 1,2014-06-05,2014-06-08,1021.8867402917748,1011.6734817153133,1062.8039159561467,1097.194263300506
56,Natus Vincere,Dendi,1989-12-30,The Summit 1,2014-06-05,2014-06-08,1021.8867402917748,1011.6734817153133,1062.8039159561467,1097.194263300506
57,Natus Vincere,Funn1k,1992-11-16,The Summit 1,2014-06-05,2014-06-08,1021.8867402917748,1011.6734817153133,1062.8039159561467,1097.194263300506
58,Natus Vincere,Puppey,1990-03-06,The Summit 1,2014-06-05,2014-06-08,1021.8867402917748,1011.6734817153133,1062.8039159561467,1097.194263300506
59,Natus Vincere,KuroKy,1992-10-28,The Summit 1,2014-06-05,2014-06-08,1021.8867402917748,1011.6734817153133,1062.8039159561467,1097.194263300506
60,Evil Geniuses,Mason,1991-11-02,The Summit 1,2014-06-05,2014-06-08,1268.1140271548295,1342.7747788947124,1249.4994700242062,1331.5893815976983
61,Evil Geniuses,Arteezy,1996-07-01,The Summit 1,2014-06-05,2014-06-08,1268.1140271548295,1342.7747788947124,1249.4994700242062,1331.5893815976983
62,Evil Geniuses,Zai,1997-08-05,The Summit 1,2014-06-05,2014-06-08,1268.1140271548295,1342.7747788947124,1249.4994700242062,1331.5893815976983
63,Evil Geniuses,Ppd,1991-11-02,The Summit 1,2014-06-05,2014-06-08,1268.1140271548295,1342.7747788947124,1249.4994700242062,1331.5893815976983
64,Na'Vi North America,Sneyking,1995-05-03,The Summit 1,2014-06-05,2014-06-08,1113.3675415774478,1122.176897837746,1111.0513645051972,1119.6807395406452
65,Na'Vi North America,Korok,1993-09-02,The Summit 1,2014-06-05,2014-06-08,1113.3675415774478,1122.176897837746,1111.0513645051972,1119.6807395406452
66,Na'Vi North America,Brax,N/A,The Summit 1,2014-06-05,2014-06-08,1113.3675415774478,1122.176897837746,1111.0513645051972,1119.6807395406452
67,Na'Vi North America,Fogged,1989-12-12,The Summit 1,2014-06-05,2014-06-08,1113.3675415774478,1122.176897837746,1111.0513645051972,1119.6807395406452
68,Na'Vi North America,1437,N/A,The Summit 1,2014-06-05,2014-06-08,1113.3675415774478,1122.176897837746,1111.0513645051972,1119.6807395406452
69,Vici Gaming,Sylar,1993-12-20,The Summit 1,2014-06-05,2014-06-08,1055.9647726135577,1114.999270978467,1054.8213737060964,1112.6497565490313
70,Vici Gaming,Super,1993-01-04,The Summit 1,2014-06-05,2014-06-08,1055.9647726135577,1114.999270978467,1054.8213737060964,1112.6497565490313
71,Vici Gaming,Fenrir,1989-01-18,The Summit 1,2014-06-05,2014-06-08,1055.9647726135577,1114.999270978467,1054.8213737060964,1112.6497565490313
72,Vici Gaming,Fy,1995-02-12,The Summit 1,2014-06-05,2014-06-08,1055.9647726135577,1114.999270978467,1054.8213737060964,1112.6497565490313
73,Fnatic,Excalibur,1997-08-21,The Summit 1,2014-06-05,2014-06-08,1021.8867402917748,1011.6734817153133,1062.8039159561467,1097.194263300506
74,Fnatic,H4nn1,N/A,The Summit 1,2014-06-05,2014-06-08,1021.8867402917748,1011.6734817153133,1062.8039159561467,1097.194263300506
75,Fnatic,Trixi,1989-12-28,The Summit 1,2014-06-05,2014-06-08,1021.8867402917748,1011.6734817153133,1062.8039159561467,1097.194263300506
76,Fnatic,N0tail,1993-10-08,The Summit 1,2014-06-05,2014-06-08,1021.8867402917748,1011.6734817153133,1062.8039159561467,1097.194263300506
77,Fnatic,Fly,1993-03-09,The Summit 1,2014-06-05,2014-06-08,1021.8867402917748,1011.6734817153133,1062.8039159561467,1097.194263300506
78,Vici Gaming,Sylar,1993-12-20,WPC 2014,2014-03-29,2014-06-02,1068.6879532071232,1097.4739049530883,1218.0368874473934,1360.9050679947509
79,Vici Gaming,Super,1993-01-04,WPC 2014,2014-03-29,2014-06-02,1068.6879532071232,1097.4739049530883,1218.0368874473934,1360.9050679947509
80,Vici Gaming,Fenrir,1989-01-18,WPC 2014,2014-03-29,2014-06-02,1068.6879532071232,1097.4739049530883,1218.0368874473934,1360.9050679947509
81,Vici Gaming,Fy,1995-02-12,WPC 2014,2014-03-29,2014-06-02,1068.6879532071232,1097.4739049530883,1218.0368874473934,1360.9050679947509
82,Newbee,Hao,1990-07-28,WPC 2014,2014-03-29,2014-06-02,N/A,N/A,1270.793545661788,1402.0599608398925
83,Newbee,Mu,1989-12-24,WPC 2014,2014-03-29,2014-06-02,N/A,N/A,1270.793545661788,1402.0599608398925
84,Newbee,Xiao8,1989-11-14,WPC 2014,2014-03-29,2014-06-02,N/A,N/A,1270.793545661788,1402.0599608398925
85,Newbee,Banana,N/A,WPC 2014,2014-03-29,2014-06-02,N/A,N/A,1270.793545661788,1402.0599608398925
86,Newbee,Li,N/A,WPC 2014,2014-03-29,2014-06-02,N/A,N/A,1270.793545661788,1402.0599608398925
87,Team DK,BurNIng,1988-04-02,WPC 2014,2014-03-29,2014-06-02,1283.6391990475015,1369.8089211768415,1197.9502127791254,1270.2472225051479
88,Team DK,Mushi,1990-11-27,WPC 2014,2014-03-29,2014-06-02,1283.6391990475015,1369.8089211768415,1197.9502127791254,1270.2472225051479
89,Team DK,Iceiceice,1990-06-17,WPC 2014,2014-03-29,2014-06-02,1283.6391990475015,1369.8089211768415,1197.9502127791254,1270.2472225051479
90,Team DK,LaNm,1989-12-25,WPC 2014,2014-03-29,2014-06-02,1283.6391990475015,1369.8089211768415,1197.9502127791254,1270.2472225051479
91,Titan,KYxY,1991-05-26,WPC 2014,2014-03-29,2014-06-02,1106.0273751811765,1197.6207678964322,1119.270469121006,1137.9074181075405
92,Titan,YamateH,N/A,WPC 2014,2014-03-29,2014-06-02,1106.0273751811765,1197.6207678964322,1119.270469121006,1137.9074181075405
93,Titan,Ohaiyo,1993-03-31,WPC 2014,2014-03-29,2014-06-02,1106.0273751811765,1197.6207678964322,1119.270469121006,1137.9074181075405
94,Titan,Net (player),1991-10-13,WPC 2014,2014-03-29,2014-06-02,1106.0273751811765,1197.6207678964322,1119.270469121006,1137.9074181075405
95,Titan,XtiNcT,1988-10-16,WPC 2014,2014-03-29,2014-06-02,1106.0273751811765,1197.6207678964322,1119.270469121006,1137.9074181075405
96,Invictus Gaming,Luo,1990-10-25,WPC 2014,2014-03-29,2014-06-02,1122.4224683515508,1165.908093964593,1218.0368874473934,1360.9050679947509
97,Invictus Gaming,Ferrari 430,1990-02-14,WPC 2014,2014-03-29,2014-06-02,1122.4224683515508,1165.908093964593,1218.0368874473934,1360.9050679947509
98,Invictus Gaming,YYF,1987-02-03,WPC 2014,2014-03-29,2014-06-02,1122.4224683515508,1165.908093964593,1218.0368874473934,1360.9050679947509
99,Invictus Gaming,ChuaN,1991-07-28,WPC 2014,2014-03-29,2014-06-02,1122.4224683515508,1165.908093964593,1218.0368874473934,1360.9050679947509
100,Invictus Gaming,Faith,1992-02-06,WPC 2014,2014-03-29,2014-06-02,1122.4224683515508,1165.908093964593,1218.0368874473934,1360.9050679947509
101,DT^Club,Air,N/A,WPC 2014,2014-03-29,2014-06-02,N/A,N/A,N/A,N/A
102,DT^Club,InJuly,1993-01-28,WPC 2014,2014-03-29,2014-06-02,N/A,N/A,N/A,N/A
103,DT^Club,DreamyU,N/A,WPC 2014,2014-03-29,2014-06-02,N/A,N/A,N/A,N/A
104,Cloud9,EternaLEnVy,1991-07-02,WPC 2014,2014-03-29,2014-06-02,1130.2976968505072,1173.3556119659088,1143.4560193259667,1201.1029643334514
105,Cloud9,SingSing,1991-06-19,WPC 2014,2014-03-29,2014-06-02,1130.2976968505072,1173.3556119659088,1143.4560193259667,1201.1029643334514
106,Cloud9,BOne7,1991-02-20,WPC 2014,2014-03-29,2014-06-02,1130.2976968505072,1173.3556119659088,1143.4560193259667,1201.1029643334514
107,Cloud9,Aui 2000,1992-10-02,WPC 2014,2014-03-29,2014-06-02,1130.2976968505072,1173.3556119659088,1143.4560193259667,1201.1029643334514
108,Cloud9,Pieliedie,N/A,WPC 2014,2014-03-29,2014-06-02,1130.2976968505072,1173.3556119659088,1143.4560193259667,1201.1029643334514
109,Alliance,Loda,1988-03-19,WPC 2014,2014-03-29,2014-06-02,1155.8695473891514,1178.8272772456426,1137.0897336567923,1223.926435094471
110,Alliance,S4,1992-04-01,WPC 2014,2014-03-29,2014-06-02,1155.8695473891514,1178.8272772456426,1137.0897336567923,1223.926435094471
111,Alliance,AdmiralBulldog,1990-12-19,WPC 2014,2014-03-29,2014-06-02,1155.8695473891514,1178.8272772456426,1137.0897336567923,1223.926435094471
112,Alliance,EGM,1991-06-04,WPC 2014,2014-03-29,2014-06-02,1155.8695473891514,1178.8272772456426,1137.0897336567923,1223.926435094471
113,Alliance,Akke,1988-05-26,WPC 2014,2014-03-29,2014-06-02,1155.8695473891514,1178.8272772456426,1137.0897336567923,1223.926435094471
114,Invictus Gaming,YYF,1987-02-03,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
115,Invictus Gaming,Ferrari 430,1990-02-14,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
116,Invictus Gaming,Luo,1990-10-25,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
117,Invictus Gaming,ChuaN,1991-07-28,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
118,Invictus Gaming,Faith,1992-02-06,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
119,Vici Gaming,Sylar,1993-12-20,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
120,Vici Gaming,Super,1993-01-04,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
121,Vici Gaming,Fenrir,1989-01-18,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
122,Vici Gaming,Fy,1995-02-12,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
123,DK,BurNIng,1988-04-02,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1203.3565001733891,1253.1004629615961,1172.7146748442954,1215.7643200189857
124,DK,Mushi,1990-11-27,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1203.3565001733891,1253.1004629615961,1172.7146748442954,1215.7643200189857
125,DK,Iceiceice,1990-06-17,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1203.3565001733891,1253.1004629615961,1172.7146748442954,1215.7643200189857
126,DK,LaNm,1989-12-25,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1203.3565001733891,1253.1004629615961,1172.7146748442954,1215.7643200189857
127,Newbee,Hao,1990-07-28,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,980.7834116081526,993.7901288187438,980.9151824999824,993.8327107925581
128,Newbee,Mu,1989-12-24,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,980.7834116081526,993.7901288187438,980.9151824999824,993.8327107925581
129,Newbee,Xiao8,1989-11-14,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,980.7834116081526,993.7901288187438,980.9151824999824,993.8327107925581
130,Newbee,Banana,N/A,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,980.7834116081526,993.7901288187438,980.9151824999824,993.8327107925581
131,Newbee,SanSheng,1989-06-13,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,980.7834116081526,993.7901288187438,980.9151824999824,993.8327107925581
132,LGD Gaming,Rabbit,N/A,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
133,LGD Gaming,Yao,1990-12-23,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
134,LGD Gaming,Lin,N/A,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
135,LGD Gaming,DD,N/A,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1056.1028985902988,1119.2776490176407
136,CIS Game,Black^,1993-05-27,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1124.0756642415818,1179.0144522776054
137,CIS Game,Inflame,1992-12-22,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1124.0756642415818,1179.0144522776054
138,CIS Game,June,1994-08-28,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1124.0756642415818,1179.0144522776054
139,CIS Game,Ayo,N/A,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1124.0756642415818,1179.0144522776054
140,CIS Game,Demons,N/A,MarsTV Dota 2 League 2014,2014-05-24,2014-05-25,1124.9323431661496,1180.2504554003506,1124.0756642415818,1179.0144522776054
141,Meet Your Makers,Link,1992-04-19,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,930.8924308172236,921.3413734146233,983.4354365802892,1002.6233313633094
142,Meet Your Makers,Ryze,1989-02-20,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,930.8924308172236,921.3413734146233,983.4354365802892,1002.6233313633094
143,Meet Your Makers,Ace,1994-01-19,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,930.8924308172236,921.3413734146233,983.4354365802892,1002.6233313633094
144,Meet Your Makers,Unicornxoxo,N/A,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,930.8924308172236,921.3413734146233,983.4354365802892,1002.6233313633094
145,RoX,Solo,1990-08-07,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,N/A,N/A,N/A,N/A
146,RoX,Sedoy,1992-06-08,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,N/A,N/A,N/A,N/A
147,RoX,Goblak,1988-12-04,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,N/A,N/A,N/A,N/A
148,RoX,Yol,1999-05-13,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,N/A,N/A,N/A,N/A
149,Team Empire,Silent,1992-12-03,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1268.2266384172374,1344.2625384823548,1135.845525158966,1244.981678790429
150,Team Empire,Resolut1on,1996-09-02,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1268.2266384172374,1344.2625384823548,1135.845525158966,1244.981678790429
151,Team Empire,Mag~,1990-05-10,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1268.2266384172374,1344.2625384823548,1135.845525158966,1244.981678790429
152,Team Empire,ALWAYSWANNAFLY,1991-03-06,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1268.2266384172374,1344.2625384823548,1135.845525158966,1244.981678790429
153,Team Empire,VANSKOR,1995-01-20,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1268.2266384172374,1344.2625384823548,1135.845525158966,1244.981678790429
154,Virtus.pro,Illidan,1991-08-13,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1018.6438509958157,1075.9607798249692,980.4189816167881,1022.2168622384382
155,Virtus.pro,G,1992-04-16,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1018.6438509958157,1075.9607798249692,980.4189816167881,1022.2168622384382
156,Virtus.pro,ARS-ART,1988-08-12,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1018.6438509958157,1075.9607798249692,980.4189816167881,1022.2168622384382
157,Virtus.pro,NS,1988-09-24,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1018.6438509958157,1075.9607798249692,980.4189816167881,1022.2168622384382
158,Virtus.pro,JotM,1993-02-26,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1018.6438509958157,1075.9607798249692,980.4189816167881,1022.2168622384382
159,Oslik Gaming,Inkvizitor,N/A,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,949.5064688701058,949.317129909018,1000.1324605227568,1018.1085707412414
160,Oslik Gaming,Bignum,N/A,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,949.5064688701058,949.317129909018,1000.1324605227568,1018.1085707412414
161,Power Rangers,Scandal,1991-12-04,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1036.8937387772933,1087.7625229369362,1055.106781889201,1145.4972988503057
162,Power Rangers,Chshrct,1990-09-05,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1036.8937387772933,1087.7625229369362,1055.106781889201,1145.4972988503057
163,Power Rangers,Moonlight,N/A,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1036.8937387772933,1087.7625229369362,1055.106781889201,1145.4972988503057
164,Power Rangers,J4,1992-05-12,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1036.8937387772933,1087.7625229369362,1055.106781889201,1145.4972988503057
165,Power Rangers,Fng,1995-09-24,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1036.8937387772933,1087.7625229369362,1055.106781889201,1145.4972988503057
166,Relax,Yoky-,1995-02-07,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,N/A,N/A,N/A,N/A
167,Relax,Shachlo,1992-05-22,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,N/A,N/A,N/A,N/A
168,Relax,Dread,1991-01-19,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,N/A,N/A,N/A,N/A
169,Relax,Windx,N/A,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,N/A,N/A,N/A,N/A
170,Aware Gaming,CemaTheSlayeR,1994-03-09,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1136.285271873683,1206.3868690425309,1000.1324605227568,1018.1085707412414
171,Aware Gaming,L0lik O,1994-07-21,Excellent Moscow Cup Season 1,2014-03-28,2014-05-18,1136.285271873683,1206.3868690425309,1000.1324605227568,1018.1085707412414
