,team,player,bday,tour,start,end,startelo32,startelo64,endelo32,endelo64
0,Team Secret,Ace,1994-01-19,DreamLeague Season 8,2017-12-01,2017-12-03,940.2328576858371,907.4837969512574,1001.9913553358086,990.552475660922
1,Team Secret,MidOne,1996-06-03,DreamLeague Season 8,2017-12-01,2017-12-03,940.2328576858371,907.4837969512574,1001.9913553358086,990.552475660922
2,Team Secret,Fata,1993-02-24,DreamLeague Season 8,2017-12-01,2017-12-03,940.2328576858371,907.4837969512574,1001.9913553358086,990.552475660922
3,Team Secret,YapzOr,1994-10-17,DreamLeague Season 8,2017-12-01,2017-12-03,940.2328576858371,907.4837969512574,1001.9913553358086,990.552475660922
4,Team Secret,Puppey,1990-03-06,DreamLeague Season 8,2017-12-01,2017-12-03,940.2328576858371,907.4837969512574,1001.9913553358086,990.552475660922
5,Natus Vincere,Crystallize,1999-08-08,DreamLeague Season 8,2017-12-01,2017-12-03,1149.041037333436,1221.2915801775985,1113.7669472775763,1156.4197560323069
6,Natus Vincere,Dendi,1989-12-30,DreamLeague Season 8,2017-12-01,2017-12-03,1149.041037333436,1221.2915801775985,1113.7669472775763,1156.4197560323069
7,Natus Vincere,GeneRaL,1996-08-05,DreamLeague Season 8,2017-12-01,2017-12-03,1149.041037333436,1221.2915801775985,1113.7669472775763,1156.4197560323069
8,Natus Vincere,RodjER,1993-12-14,DreamLeague Season 8,2017-12-01,2017-12-03,1149.041037333436,1221.2915801775985,1113.7669472775763,1156.4197560323069
9,Natus Vincere,SoNNeikO,1997-05-16,DreamLeague Season 8,2017-12-01,2017-12-03,1149.041037333436,1221.2915801775985,1113.7669472775763,1156.4197560323069
10,Team Liquid,MATUMBAMAN,1995-03-03,DreamLeague Season 8,2017-12-01,2017-12-03,1035.2069878701734,1039.8092518560368,1001.9913553358086,990.552475660922
11,Team Liquid,Miracle-,1997-06-20,DreamLeague Season 8,2017-12-01,2017-12-03,1035.2069878701734,1039.8092518560368,1001.9913553358086,990.552475660922
12,Team Liquid,MinD ContRoL,1995-01-20,DreamLeague Season 8,2017-12-01,2017-12-03,1035.2069878701734,1039.8092518560368,1001.9913553358086,990.552475660922
13,Team Liquid,GH,N/A,DreamLeague Season 8,2017-12-01,2017-12-03,1035.2069878701734,1039.8092518560368,1001.9913553358086,990.552475660922
14,Team Liquid,KuroKy,1992-10-28,DreamLeague Season 8,2017-12-01,2017-12-03,1035.2069878701734,1039.8092518560368,1001.9913553358086,990.552475660922
15,Virtus.pro,RAMZES666,1999-04-25,DreamLeague Season 8,2017-12-01,2017-12-03,1162.6006022486579,1221.015814119086,1126.8275376988588,1154.1713074418592
16,Virtus.pro,Noone,1997-09-04,DreamLeague Season 8,2017-12-01,2017-12-03,1162.6006022486579,1221.015814119086,1126.8275376988588,1154.1713074418592
17,Virtus.pro,9pasha,1992-06-30,DreamLeague Season 8,2017-12-01,2017-12-03,1162.6006022486579,1221.015814119086,1126.8275376988588,1154.1713074418592
18,Virtus.pro,Lil,1995-12-24,DreamLeague Season 8,2017-12-01,2017-12-03,1162.6006022486579,1221.015814119086,1126.8275376988588,1154.1713074418592
19,Virtus.pro,Solo,1990-08-07,DreamLeague Season 8,2017-12-01,2017-12-03,1162.6006022486579,1221.015814119086,1126.8275376988588,1154.1713074418592
20,Newbee,Moogy,1994-04-19,DreamLeague Season 8,2017-12-01,2017-12-03,1248.5140092946117,1406.848507367636,1064.44690245384,1078.0368242990942
21,Newbee,Sccc,1995-08-18,DreamLeague Season 8,2017-12-01,2017-12-03,1248.5140092946117,1406.848507367636,1064.44690245384,1078.0368242990942
22,Newbee,Kpii,N/A,DreamLeague Season 8,2017-12-01,2017-12-03,1248.5140092946117,1406.848507367636,1064.44690245384,1078.0368242990942
23,Newbee,Kaka,1992-11-07,DreamLeague Season 8,2017-12-01,2017-12-03,1248.5140092946117,1406.848507367636,1064.44690245384,1078.0368242990942
24,Newbee,Faith,1992-02-06,DreamLeague Season 8,2017-12-01,2017-12-03,1248.5140092946117,1406.848507367636,1064.44690245384,1078.0368242990942
25,Fnatic,EternaLEnVy,1991-07-02,DreamLeague Season 8,2017-12-01,2017-12-03,1149.041037333436,1221.2915801775985,1113.7669472775763,1156.4197560323069
26,Fnatic,Abed,2000-08-02,DreamLeague Season 8,2017-12-01,2017-12-03,1149.041037333436,1221.2915801775985,1113.7669472775763,1156.4197560323069
27,Fnatic,Ohaiyo,1993-03-31,DreamLeague Season 8,2017-12-01,2017-12-03,1149.041037333436,1221.2915801775985,1113.7669472775763,1156.4197560323069
28,Fnatic,DJ,1994-11-06,DreamLeague Season 8,2017-12-01,2017-12-03,1149.041037333436,1221.2915801775985,1113.7669472775763,1156.4197560323069
29,Fnatic,Pieliedie,N/A,DreamLeague Season 8,2017-12-01,2017-12-03,1149.041037333436,1221.2915801775985,1113.7669472775763,1156.4197560323069
30,Evil Geniuses,Arteezy,1996-07-01,DreamLeague Season 8,2017-12-01,2017-12-03,1140.686838676624,1217.1710154928387,1175.5424776150408,1271.0583719195447
31,Evil Geniuses,UNiVeRsE,1989-10-11,DreamLeague Season 8,2017-12-01,2017-12-03,1140.686838676624,1217.1710154928387,1175.5424776150408,1271.0583719195447
32,Evil Geniuses,Cr1t-,1996-07-13,DreamLeague Season 8,2017-12-01,2017-12-03,1140.686838676624,1217.1710154928387,1175.5424776150408,1271.0583719195447
33,Evil Geniuses,Fear,1988-02-19,DreamLeague Season 8,2017-12-01,2017-12-03,1140.686838676624,1217.1710154928387,1175.5424776150408,1271.0583719195447
34,Infamous,Kotar? Hayama,1997-01-31,DreamLeague Season 8,2017-12-01,2017-12-03,1057.8499603504372,1087.736027483776,1057.059309594379,1086.53691591925
35,Infamous,Papita,1995-01-19,DreamLeague Season 8,2017-12-01,2017-12-03,1057.8499603504372,1087.736027483776,1057.059309594379,1086.53691591925
36,Infamous,StingeR,1996-12-15,DreamLeague Season 8,2017-12-01,2017-12-03,1057.8499603504372,1087.736027483776,1057.059309594379,1086.53691591925
37,Infamous,Scofield,1998-04-29,DreamLeague Season 8,2017-12-01,2017-12-03,1057.8499603504372,1087.736027483776,1057.059309594379,1086.53691591925
38,Infamous,Accel,1995-10-20,DreamLeague Season 8,2017-12-01,2017-12-03,1057.8499603504372,1087.736027483776,1057.059309594379,1086.53691591925
39,Team Liquid,MATUMBAMAN,1995-03-03,ESL One Hamburg 2017,2017-10-26,2017-10-29,1079.9441626903683,1119.6305333023017,1093.2932169612243,1132.0464085914568
40,Team Liquid,Miracle-,1997-06-20,ESL One Hamburg 2017,2017-10-26,2017-10-29,1079.9441626903683,1119.6305333023017,1093.2932169612243,1132.0464085914568
41,Team Liquid,MinD ContRoL,1995-01-20,ESL One Hamburg 2017,2017-10-26,2017-10-29,1079.9441626903683,1119.6305333023017,1093.2932169612243,1132.0464085914568
42,Team Liquid,GH,N/A,ESL One Hamburg 2017,2017-10-26,2017-10-29,1079.9441626903683,1119.6305333023017,1093.2932169612243,1132.0464085914568
43,Team Liquid,KuroKy,1992-10-28,ESL One Hamburg 2017,2017-10-26,2017-10-29,1079.9441626903683,1119.6305333023017,1093.2932169612243,1132.0464085914568
44,Newbee,Moogy,1994-04-19,ESL One Hamburg 2017,2017-10-26,2017-10-29,1153.4526127881531,1204.0785817964882,1104.613206126858,1151.3734810094466
45,Newbee,Sccc,1995-08-18,ESL One Hamburg 2017,2017-10-26,2017-10-29,1153.4526127881531,1204.0785817964882,1104.613206126858,1151.3734810094466
46,Newbee,Kpii,N/A,ESL One Hamburg 2017,2017-10-26,2017-10-29,1153.4526127881531,1204.0785817964882,1104.613206126858,1151.3734810094466
47,Newbee,Faith,1992-02-06,ESL One Hamburg 2017,2017-10-26,2017-10-29,1153.4526127881531,1204.0785817964882,1104.613206126858,1151.3734810094466
48,Newbee,Kaka,1992-11-07,ESL One Hamburg 2017,2017-10-26,2017-10-29,1153.4526127881531,1204.0785817964882,1104.613206126858,1151.3734810094466
49,Team Secret,Ace,1994-01-19,ESL One Hamburg 2017,2017-10-26,2017-10-29,1090.9257059398583,1148.9494553090337,1011.8409615582615,1031.5316864439196
50,Team Secret,MidOne,1996-06-03,ESL One Hamburg 2017,2017-10-26,2017-10-29,1090.9257059398583,1148.9494553090337,1011.8409615582615,1031.5316864439196
51,Team Secret,Fata,1993-02-24,ESL One Hamburg 2017,2017-10-26,2017-10-29,1090.9257059398583,1148.9494553090337,1011.8409615582615,1031.5316864439196
52,Team Secret,YapzOr,1994-10-17,ESL One Hamburg 2017,2017-10-26,2017-10-29,1090.9257059398583,1148.9494553090337,1011.8409615582615,1031.5316864439196
53,Team Secret,Puppey,1990-03-06,ESL One Hamburg 2017,2017-10-26,2017-10-29,1090.9257059398583,1148.9494553090337,1011.8409615582615,1031.5316864439196
54,Virtus.pro,RAMZES666,1999-04-25,ESL One Hamburg 2017,2017-10-26,2017-10-29,1232.8900176196282,1345.713178304809,1279.398641486351,1419.5747005774574
55,Virtus.pro,Noone,1997-09-04,ESL One Hamburg 2017,2017-10-26,2017-10-29,1232.8900176196282,1345.713178304809,1279.398641486351,1419.5747005774574
56,Virtus.pro,9pasha,1992-06-30,ESL One Hamburg 2017,2017-10-26,2017-10-29,1232.8900176196282,1345.713178304809,1279.398641486351,1419.5747005774574
57,Virtus.pro,Lil,1995-12-24,ESL One Hamburg 2017,2017-10-26,2017-10-29,1232.8900176196282,1345.713178304809,1279.398641486351,1419.5747005774574
58,Virtus.pro,Solo,1990-08-07,ESL One Hamburg 2017,2017-10-26,2017-10-29,1232.8900176196282,1345.713178304809,1279.398641486351,1419.5747005774574
59,Keen Gaming,Zhizhizhi,N/A,ESL One Hamburg 2017,2017-10-26,2017-10-29,1100.7862276478177,1086.4923588560746,1124.9187418415295,1196.5749425711097
60,Keen Gaming,?,N/A,ESL One Hamburg 2017,2017-10-26,2017-10-29,1100.7862276478177,1086.4923588560746,1124.9187418415295,1196.5749425711097
61,Keen Gaming,Dark,N/A,ESL One Hamburg 2017,2017-10-26,2017-10-29,1100.7862276478177,1086.4923588560746,1124.9187418415295,1196.5749425711097
62,Keen Gaming,Rong,N/A,ESL One Hamburg 2017,2017-10-26,2017-10-29,1100.7862276478177,1086.4923588560746,1124.9187418415295,1196.5749425711097
63,Fnatic,EternaLEnVy,1991-07-02,ESL One Hamburg 2017,2017-10-26,2017-10-29,1044.6483938658,1084.2684723421282,1043.7361963818832,1082.5468093260959
64,Fnatic,Ohaiyo,1993-03-31,ESL One Hamburg 2017,2017-10-26,2017-10-29,1044.6483938658,1084.2684723421282,1043.7361963818832,1082.5468093260959
65,Fnatic,DJ,1994-11-06,ESL One Hamburg 2017,2017-10-26,2017-10-29,1044.6483938658,1084.2684723421282,1043.7361963818832,1082.5468093260959
66,Fnatic,Pieliedie,N/A,ESL One Hamburg 2017,2017-10-26,2017-10-29,1044.6483938658,1084.2684723421282,1043.7361963818832,1082.5468093260959
67,Evil Geniuses,Arteezy,1996-07-01,ESL One Hamburg 2017,2017-10-26,2017-10-29,1082.5915260829797,1113.7678774011508,1095.80622629609,1134.4358595398649
68,Evil Geniuses,UNiVeRsE,1989-10-11,ESL One Hamburg 2017,2017-10-26,2017-10-29,1082.5915260829797,1113.7678774011508,1095.80622629609,1134.4358595398649
69,Evil Geniuses,Cr1t-,1996-07-13,ESL One Hamburg 2017,2017-10-26,2017-10-29,1082.5915260829797,1113.7678774011508,1095.80622629609,1134.4358595398649
70,Evil Geniuses,Fear,1988-02-19,ESL One Hamburg 2017,2017-10-26,2017-10-29,1082.5915260829797,1113.7678774011508,1095.80622629609,1134.4358595398649
71,SG e-sports,Costabile,N/A,ESL One Hamburg 2017,2017-10-26,2017-10-29,953.8252496285538,957.4533328530672,954.7686316287198,958.3225906104041
72,SG e-sports,Liposa,1996-11-24,ESL One Hamburg 2017,2017-10-26,2017-10-29,953.8252496285538,957.4533328530672,954.7686316287198,958.3225906104041
73,SG e-sports,Bardo,N/A,ESL One Hamburg 2017,2017-10-26,2017-10-29,953.8252496285538,957.4533328530672,954.7686316287198,958.3225906104041
74,SG e-sports,Thiolicor,1999-08-10,ESL One Hamburg 2017,2017-10-26,2017-10-29,953.8252496285538,957.4533328530672,954.7686316287198,958.3225906104041
75,OG,N0tail,1993-10-08,The International 2017,2017-08-02,2017-08-12,1113.7879906372466,1185.4024053671621,1125.205865509869,1203.79234683011
76,OG,Ana,1999-10-26,The International 2017,2017-08-02,2017-08-12,1113.7879906372466,1185.4024053671621,1125.205865509869,1203.79234683011
77,OG,S4,1992-04-01,The International 2017,2017-08-02,2017-08-12,1113.7879906372466,1185.4024053671621,1125.205865509869,1203.79234683011
78,OG,JerAx,1992-05-07,The International 2017,2017-08-02,2017-08-12,1113.7879906372466,1185.4024053671621,1125.205865509869,1203.79234683011
79,OG,Fly,1993-03-09,The International 2017,2017-08-02,2017-08-12,1113.7879906372466,1185.4024053671621,1125.205865509869,1203.79234683011
80,Virtus.pro,RAMZES666,1999-04-25,The International 2017,2017-08-02,2017-08-12,1184.6098850071166,1294.7534221567475,1181.2532382441698,1281.7630808624929
81,Virtus.pro,Noone,1997-09-04,The International 2017,2017-08-02,2017-08-12,1184.6098850071166,1294.7534221567475,1181.2532382441698,1281.7630808624929
82,Virtus.pro,9pasha,1992-06-30,The International 2017,2017-08-02,2017-08-12,1184.6098850071166,1294.7534221567475,1181.2532382441698,1281.7630808624929
83,Virtus.pro,Lil,1995-12-24,The International 2017,2017-08-02,2017-08-12,1184.6098850071166,1294.7534221567475,1181.2532382441698,1281.7630808624929
84,Virtus.pro,Solo,1990-08-07,The International 2017,2017-08-02,2017-08-12,1184.6098850071166,1294.7534221567475,1181.2532382441698,1281.7630808624929
85,Evil Geniuses,Arteezy,1996-07-01,The International 2017,2017-08-02,2017-08-12,1141.0440702474132,1186.0189664255288,1136.7938636689923,1179.480207759852
86,Evil Geniuses,SumaiL,1999-02-13,The International 2017,2017-08-02,2017-08-12,1141.0440702474132,1186.0189664255288,1136.7938636689923,1179.480207759852
87,Evil Geniuses,UNiVeRsE,1989-10-11,The International 2017,2017-08-02,2017-08-12,1141.0440702474132,1186.0189664255288,1136.7938636689923,1179.480207759852
88,Evil Geniuses,Zai,1997-08-05,The International 2017,2017-08-02,2017-08-12,1141.0440702474132,1186.0189664255288,1136.7938636689923,1179.480207759852
89,Evil Geniuses,Cr1t-,1996-07-13,The International 2017,2017-08-02,2017-08-12,1141.0440702474132,1186.0189664255288,1136.7938636689923,1179.480207759852
90,Team Liquid,MATUMBAMAN,1995-03-03,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1142.290387993726,1212.3308629318033
91,Team Liquid,Miracle-,1997-06-20,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1142.290387993726,1212.3308629318033
92,Team Liquid,MinD ContRoL,1995-01-20,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1142.290387993726,1212.3308629318033
93,Team Liquid,GH,N/A,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1142.290387993726,1212.3308629318033
94,Team Liquid,KuroKy,1992-10-28,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1142.290387993726,1212.3308629318033
95,Invictus Gaming,BurNIng,1988-04-02,The International 2017,2017-08-02,2017-08-12,1026.2855244700759,1062.3127803988295,937.2992961295673,917.5862963505007
96,Invictus Gaming,Op,N/A,The International 2017,2017-08-02,2017-08-12,1026.2855244700759,1062.3127803988295,937.2992961295673,917.5862963505007
97,Invictus Gaming,Xxs,1999-08-21,The International 2017,2017-08-02,2017-08-12,1026.2855244700759,1062.3127803988295,937.2992961295673,917.5862963505007
98,Invictus Gaming,BoBoKa,1997-01-06,The International 2017,2017-08-02,2017-08-12,1026.2855244700759,1062.3127803988295,937.2992961295673,917.5862963505007
99,Invictus Gaming,Q,1993-04-18,The International 2017,2017-08-02,2017-08-12,1026.2855244700759,1062.3127803988295,937.2992961295673,917.5862963505007
100,Newbee,Moogy,1994-04-19,The International 2017,2017-08-02,2017-08-12,1080.828285943245,1146.3944875263921,1075.45371084935,1136.6601704199359
101,Newbee,Sccc,1995-08-18,The International 2017,2017-08-02,2017-08-12,1080.828285943245,1146.3944875263921,1075.45371084935,1136.6601704199359
102,Newbee,Kpii,N/A,The International 2017,2017-08-02,2017-08-12,1080.828285943245,1146.3944875263921,1075.45371084935,1136.6601704199359
103,Newbee,Kaka,1992-11-07,The International 2017,2017-08-02,2017-08-12,1080.828285943245,1146.3944875263921,1075.45371084935,1136.6601704199359
104,Newbee,Faith,1992-02-06,The International 2017,2017-08-02,2017-08-12,1080.828285943245,1146.3944875263921,1075.45371084935,1136.6601704199359
105,Team Secret,MP,1994-04-16,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1021.4176938051024,1023.9923141296084
106,Team Secret,MidOne,1996-06-03,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1021.4176938051024,1023.9923141296084
107,Team Secret,KheZu,1995-04-27,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1021.4176938051024,1023.9923141296084
108,Team Secret,YapzOr,1994-10-17,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1021.4176938051024,1023.9923141296084
109,Team Secret,Puppey,1990-03-06,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1021.4176938051024,1023.9923141296084
110,HellRaisers,Swiftending,1993-07-01,The International 2017,2017-08-02,2017-08-12,992.3533068857014,990.130928698563,992.8617641155336,990.7871601675047
111,HellRaisers,Keyser,1996-06-10,The International 2017,2017-08-02,2017-08-12,992.3533068857014,990.130928698563,992.8617641155336,990.7871601675047
112,HellRaisers,33,1997-04-17,The International 2017,2017-08-02,2017-08-12,992.3533068857014,990.130928698563,992.8617641155336,990.7871601675047
113,HellRaisers,MiLAN,1995-06-23,The International 2017,2017-08-02,2017-08-12,992.3533068857014,990.130928698563,992.8617641155336,990.7871601675047
114,HellRaisers,J4,1992-05-12,The International 2017,2017-08-02,2017-08-12,992.3533068857014,990.130928698563,992.8617641155336,990.7871601675047
115,Team Empire,Resolut1on,1996-09-02,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1021.4176938051024,1023.9923141296084
116,Team Empire,Fn,N/A,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1021.4176938051024,1023.9923141296084
117,Team Empire,Ghostik,1994-08-24,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1021.4176938051024,1023.9923141296084
118,Team Empire,RodjER,1993-12-14,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1021.4176938051024,1023.9923141296084
119,Team Empire,Miposhka,1997-11-30,The International 2017,2017-08-02,2017-08-12,962.0091324883344,971.1503286583823,1021.4176938051024,1023.9923141296084
120,IG Vitality,Paparazi?,1996-06-27,The International 2017,2017-08-02,2017-08-12,1060.183857585473,1134.869447340661,1043.2963850293384,1041.1144014932986
121,IG Vitality,InJuly,1993-01-28,The International 2017,2017-08-02,2017-08-12,1060.183857585473,1134.869447340661,1043.2963850293384,1041.1144014932986
122,IG Vitality,Super (Su Peng),1989-10-19,The International 2017,2017-08-02,2017-08-12,1060.183857585473,1134.869447340661,1043.2963850293384,1041.1144014932986
123,IG Vitality,Dogf1ghts,1995-12-05,The International 2017,2017-08-02,2017-08-12,1060.183857585473,1134.869447340661,1043.2963850293384,1041.1144014932986
124,LGD.Forever Young,Monet,1999-09-25,The International 2017,2017-08-02,2017-08-12,926.522480432939,873.6502984285538,1248.1430598256604,1347.9795342834975
125,LGD.Forever Young,Super,1993-01-04,The International 2017,2017-08-02,2017-08-12,926.522480432939,873.6502984285538,1248.1430598256604,1347.9795342834975
126,LGD.Forever Young,Inflame,1992-12-22,The International 2017,2017-08-02,2017-08-12,926.522480432939,873.6502984285538,1248.1430598256604,1347.9795342834975
127,LGD.Forever Young,Ahfu,1994-06-06,The International 2017,2017-08-02,2017-08-12,926.522480432939,873.6502984285538,1248.1430598256604,1347.9795342834975
128,LGD.Forever Young,Ddc,1990-07-03,The International 2017,2017-08-02,2017-08-12,926.522480432939,873.6502984285538,1248.1430598256604,1347.9795342834975
129,LGD Gaming,Ame,1997-04-07,The International 2017,2017-08-02,2017-08-12,1026.2855244700759,1062.3127803988295,937.2992961295673,917.5862963505007
130,LGD Gaming,ELeVeN,1995-12-07,The International 2017,2017-08-02,2017-08-12,1026.2855244700759,1062.3127803988295,937.2992961295673,917.5862963505007
131,LGD Gaming,Yao,1990-12-23,The International 2017,2017-08-02,2017-08-12,1026.2855244700759,1062.3127803988295,937.2992961295673,917.5862963505007
132,LGD Gaming,Victoria,1995-11-05,The International 2017,2017-08-02,2017-08-12,1026.2855244700759,1062.3127803988295,937.2992961295673,917.5862963505007
133,TNC Pro Team,Raven,1998-09-22,The International 2017,2017-08-02,2017-08-12,932.833118951555,911.7159602988438,937.2992961295673,917.5862963505007
134,TNC Pro Team,Kuku,1996-09-21,The International 2017,2017-08-02,2017-08-12,932.833118951555,911.7159602988438,937.2992961295673,917.5862963505007
135,TNC Pro Team,Sam H,1994-12-12,The International 2017,2017-08-02,2017-08-12,932.833118951555,911.7159602988438,937.2992961295673,917.5862963505007
136,TNC Pro Team,Tims,1997-07-04,The International 2017,2017-08-02,2017-08-12,932.833118951555,911.7159602988438,937.2992961295673,917.5862963505007
137,TNC Pro Team,1437,N/A,The International 2017,2017-08-02,2017-08-12,932.833118951555,911.7159602988438,937.2992961295673,917.5862963505007
138,Fnatic,Ahjit,N/A,The International 2017,2017-08-02,2017-08-12,1077.0522428611253,1136.205207867201,1010.8335396788776,1012.1374880068573
139,Fnatic,QO,1993-09-22,The International 2017,2017-08-02,2017-08-12,1077.0522428611253,1136.205207867201,1010.8335396788776,1012.1374880068573
140,Fnatic,Ohaiyo,1993-03-31,The International 2017,2017-08-02,2017-08-12,1077.0522428611253,1136.205207867201,1010.8335396788776,1012.1374880068573
141,Fnatic,Febby,1993-02-19,The International 2017,2017-08-02,2017-08-12,1077.0522428611253,1136.205207867201,1010.8335396788776,1012.1374880068573
142,Fnatic,DJ,1994-11-06,The International 2017,2017-08-02,2017-08-12,1077.0522428611253,1136.205207867201,1010.8335396788776,1012.1374880068573
143,Execration,Nando,1996-10-31,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1115.0010651979428,984.7764649870156,1000.5343320869316
144,Execration,CartMaN,1993-09-28,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1115.0010651979428,984.7764649870156,1000.5343320869316
145,Execration,Bimbo,1995-11-15,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1115.0010651979428,984.7764649870156,1000.5343320869316
146,Execration,RR,1994-11-08,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1115.0010651979428,984.7764649870156,1000.5343320869316
147,Execration,Kim0,1991-10-24,The International 2017,2017-08-02,2017-08-12,1043.3333551285282,1115.0010651979428,984.7764649870156,1000.5343320869316
148,Cloud9,EternaLEnVy,1991-07-02,The International 2017,2017-08-02,2017-08-12,N/A,N/A,N/A,N/A
149,Cloud9,MSS,N/A,The International 2017,2017-08-02,2017-08-12,N/A,N/A,N/A,N/A
150,Cloud9,Aui 2000,1992-10-02,The International 2017,2017-08-02,2017-08-12,N/A,N/A,N/A,N/A
151,Cloud9,Pieliedie,N/A,The International 2017,2017-08-02,2017-08-12,N/A,N/A,N/A,N/A
152,Digital Chaos,Mason,1991-11-02,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1192.7404221266004,1052.3633482470038,1074.4041470384716
153,Digital Chaos,Abed,2000-08-02,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1192.7404221266004,1052.3633482470038,1074.4041470384716
154,Digital Chaos,Forev,1991-11-18,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1192.7404221266004,1052.3633482470038,1074.4041470384716
155,Digital Chaos,BuLba,1991-07-10,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1192.7404221266004,1052.3633482470038,1074.4041470384716
156,Digital Chaos,DuBu,1993-07-12,The International 2017,2017-08-02,2017-08-12,1106.9878209827186,1192.7404221266004,1052.3633482470038,1074.4041470384716
157,Infamous,Benjaz,1993-09-30,The International 2017,2017-08-02,2017-08-12,1123.671406144138,1194.0181274925185,1048.743228085531,1088.7209896515615
158,Infamous,Timado,2000-09-06,The International 2017,2017-08-02,2017-08-12,1123.671406144138,1194.0181274925185,1048.743228085531,1088.7209896515615
159,Infamous,Kingteka,1997-02-07,The International 2017,2017-08-02,2017-08-12,1123.671406144138,1194.0181274925185,1048.743228085531,1088.7209896515615
160,Infamous,Matthew,N/A,The International 2017,2017-08-02,2017-08-12,1123.671406144138,1194.0181274925185,1048.743228085531,1088.7209896515615
161,Infamous,Accel,1995-10-20,The International 2017,2017-08-02,2017-08-12,1123.671406144138,1194.0181274925185,1048.743228085531,1088.7209896515615
162,Invictus Gaming,BurNIng,1988-04-02,Mars Dota 2 League 2017,2017-07-05,2017-07-09,997.297532061228,1004.3014337702,1050.518540875276,1084.951918951305
163,Invictus Gaming,Op,N/A,Mars Dota 2 League 2017,2017-07-05,2017-07-09,997.297532061228,1004.3014337702,1050.518540875276,1084.951918951305
164,Invictus Gaming,Xxs,1999-08-21,Mars Dota 2 League 2017,2017-07-05,2017-07-09,997.297532061228,1004.3014337702,1050.518540875276,1084.951918951305
165,Invictus Gaming,BoBoKa,1997-01-06,Mars Dota 2 League 2017,2017-07-05,2017-07-09,997.297532061228,1004.3014337702,1050.518540875276,1084.951918951305
166,Invictus Gaming,Q,1993-04-18,Mars Dota 2 League 2017,2017-07-05,2017-07-09,997.297532061228,1004.3014337702,1050.518540875276,1084.951918951305
167,Newbee,Moogy,1994-04-19,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1180.5273561563063,1256.227288818084,1176.5881049938946,1250.3736951811043
168,Newbee,Sccc,1995-08-18,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1180.5273561563063,1256.227288818084,1176.5881049938946,1250.3736951811043
169,Newbee,Kpii,N/A,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1180.5273561563063,1256.227288818084,1176.5881049938946,1250.3736951811043
170,Newbee,Faith,1992-02-06,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1180.5273561563063,1256.227288818084,1176.5881049938946,1250.3736951811043
171,Newbee,Kaka,1992-11-07,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1180.5273561563063,1256.227288818084,1176.5881049938946,1250.3736951811043
172,OG,N0tail,1993-10-08,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1064.257386740771,1082.260993585896,1106.3115984741219,1173.950066368615
173,OG,Ana,1999-10-26,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1064.257386740771,1082.260993585896,1106.3115984741219,1173.950066368615
174,OG,S4,1992-04-01,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1064.257386740771,1082.260993585896,1106.3115984741219,1173.950066368615
175,OG,JerAx,1992-05-07,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1064.257386740771,1082.260993585896,1106.3115984741219,1173.950066368615
176,OG,Fly,1993-03-09,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1064.257386740771,1082.260993585896,1106.3115984741219,1173.950066368615
177,Evil Geniuses,Arteezy,1996-07-01,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1207.3831838696842,1295.3095809409847,1174.1141777399876,1216.3633939577776
178,Evil Geniuses,UNiVeRsE,1989-10-11,Mars Dota 2 League 2017,2017-07-05,2017-07-09,1207.3831838696842,1295.3095809409847,1174.1141777399876,1216.3633939577776
